1	100	245	260	510	500	300	RISM ID
3799948	"10$aStamitz, Karl,$d1745-1801"	00$aSix duos a un violon et alto viola.$bOeuvre premier.	"0\$aBerlin,$bJ.J. Hummel$c[17--]"	\4$aRISM A: S 4524	\\$aPl. no. 344.;\\$aPart for viola only.	\\$apart.	
3799930	"10$aStuck, Jean-BaptistE,$d1680-1755"	"10$aCantates françoises,$ba voix seule, avec symphonies."	"00$aParis,$bC. Ballard,$c1706-"	\4$aRISM A: S 7033	"\\$aVol. 2 has title: Cantates françoises a voix seule et basse-continue, avec et sans symphonies.;\\$aFor 1-2 voices, various instruments and figured bass."	\\$ascore (  v.   in  )$bplates.	
3799939	"10$aStumpf, Johann Christian"	00$aSei duetti per due viola o per una viole é violoncello o sia per due violoncelli o due bassoni.  Opera VI.	"0\$aParis,$bAu Bureau d'abonnement musical$c[between 1777 and 1783]"	\4$aRISM A: S 7066	\\$aAt head of title: Raccolta del harmonia; collezzione sessantesima ottava del Magazino musicale.;\\$aPart for violoncello only.;\\$aIncludes advertisement.	\\$apart.	
3799956	"10$aEichner, Ernst,$d1740-1777"	00$aSix sonatas a violon et alto viola.$bOeuvre X.	"0\$aBerlin,$bJ.J. Hummel$c[17--]"	\4$aRISM A: E 559	\\$aPl. no. 161.;\\$aPart for viola only.	\\$apart.	
3799952	"10$aKammel, Anton,$d1730-ca. 1788"	00$aSix sonates:$bquatres a deux violons; deux a violon et alto viola.  Oeuvre XV.	"0\$aBerlin,$bJ.J. Hummel$c[17--]"	\4$aRISM A: K 152	\\$aPl. no. 496.;\\$aDuets 1-4 have part for second violin only; duets 5 and 6 have part for viola only.	\\$aparts.	
3799951	"10$aHuber, Pancrazio"	00$aSix duettes a un violon et alto viola.$bOpera prima.	"0\$aAmsterdam,$bJ.J. Hummel$c[17--]"	\4$aRISM A: H 7598	\\$aPl. no. 244.;\\$aPart for viola only.	\\$apart.	
3799945	"10$aStamitz, Anton,$d1750-"	00$aSix duo pour un violon et un alto.$bOeuvre X.	"0\$aParis,$bM. de la Chevardiere$c[between 1775 and 1779]"	\4$aRISM A: S 4393	\\$aPart for viola only.	\\$apart.	
3799943	"10$aLidl, Andreas,$dapproximately 1740-approximately 1788"	00$aSix duettos for the violin$band tenor with a separate part for the violoncello to be played occasionally instead of the tenor.  Opera 3d.	"0\$aLondon,$bPrinted and sold by the author$c[ca. 1778]"	\4$aRISM A: L 2372	\\$aParts for the viola and violoncello only.	\\$aparts.	
3799975	"10$aTans'ur, William,$d1706-1783."	"12$aA new musical grammar, and dictionary;$bor, A general introduction to the whole art of musick.  In four books, teaching I. The rudiments of tones ... with rules for tuning the voice and beating of time, the nature of keys and transposition ... II. Containing such plain and easy directions as are necessary for tuning and playing on the organ, harpsichord, bass viol ... &c., with songs and lessons in great variety ...  III. The theory of sound ... together with the principles of practical musick, or, the most authentick rules of composition ...  IV. The musicians historical and technical dictionary, explicating above 550 of the most useful terms ...  The whole is extracted from the best authors, both ancient and modern ..."	"0\$aLondon,$bPrinted by R. Brown, for J. Hodges; also sold by the author, and by his son,$c1756."	"\4$aRISM B: VI, 817"	\\$aBooks 2-4 have each special t.p.	"\\$axii, [4], 176 p.$bdiagrs., music."	
3799962	"10$aSwaen, Guilielmus de,$dca. 1610-1673"	"10$a[Den singende swaen:$bdat is, Den lofsangh der heyligen, die als singende swaenen, de dood blygeestigh hebben ontfangen.  Gemaeckt door G.D.S."	"0\$aT'Antwerpen,$bA. van Brakel,$c1664]"	\4$aNot in RISM	\\$aUnacc. melodies.	"\\$a[14], 602, [14] p."	
3799978	"10$aTartini, Giuseppe,$d1692-1770"	10$aTrattato di musica secondo la vera scienza dell' armonia.	"0\$aPadova,$bNella stamperia del Seminario, appresso G. Manfrè,$c1754."	"\4$aRISM B: VI, 820"		\\$a175 p.$bfold. plate.	
3799992	"10$aTessarini, Carlo,$d1690-ca. 1765"	"13$aIl piacer del amator di musica;$bfacile sonatine da camera à due violini è basso,$ccon canone al fine.  Nuouamente ristampate e ricorette.  Opera quinta."	"0\$aParigi,$bNel adresso ordinario$c[ca. 1740]"	\4$aRISM A: T 553		\\$apart 1	
3799994	"10$aTessarini, Carlo,$d1690-ca. 1765"	00$aSinfonie a due violini è basso ò cembalo.  Opera setima [sic]	"0\$aParis,$bMme. Boivin$c[etc., 1744]"	\4$aRISM A: T 555		\\$apart 1	
3799496	"10$aGow, Nathaniel,$d1763-1831."	"12$aA complete collection of originall German valtz,$bfor the piano forte or violin, and violincello [sic]  With a second violin accompaniment."	"00$aEdinburgh,$bGow & Shepherd$c[ca. 1796]"	\4$aRISM A: G 3226		"\\$a[1] p., score (24 p.)"	
3799489	"10$aShepherd, William,$dd. 1812"	"12$aA second collection of Strathspey reels &c.,$bfor the piano forte, violin & violoncello."	"00$aEdinburgh,$bPrinted & sold by Gow & Shepherd$c[ca. 1800]"	\4$aRISM A: S 2918		"\\$a[1] p., score (26 p.)"	
3799486	"20$a[Serré de Rieux, Jean de]$d18th cent."	"14$aLes dons des enfanc de Latone:$bLa musique et La chasse du cerf, poëmes dédiés au roy."	"00$aParis,$bChés P. Prault [etc.]$c1734."	\4$aRISM A: S 2836	"\\$a""Remarques sur la musique"", 14 and 4 p. (engr.) are inserted after p. [14] and 28.;\\$aPages v-viii (1st group) incorrectly bound between p. 146 and [147]"	"\\$axii, [1], 330, [1], 32, 14, 4, [2] p.$bplates."	
3799472	"10$aSeelen, Johann Heinrich von,$d1688-1762"	"10$aMvsarvm ac mvsicae felix conivnctio,$billvstri exemplo Avgvstini, antistitis Hipponensis, declarata.  Promvlsis actvs pvblici, qvo d. XXXI mai a. MDCCLVI.  Cantor divinis avspiciis inavgvrabitvr."	"00$aLvbecae,$bTypis I.N. Greenii$c[1756]"	"\4$aRISM B: VI, 778"		\\$a24 p.	
3799437	"10$aSchobert, Johann,$d-1767"	00$aDeux sonates pour le clavecin avec accompagnement de violon.$bOeuvre V [i.e. VIII]	"00$aLondon,$bPrinted and sold by R. Bremner$c[ca. 1770]"	\4$aRISM A: S 1941	"\\$a""Oeuvre V"" corrected in MS. to read ""Oeuvre VIII""."	\\$a2 parts.	
3799433	"10$aSchobert, Johann,$d-1767"	00$aDeux sonates pour le clavecin avec accompagnement de violon. Oeuvre I.	"00$aLondon,$bPrinted and sold by R. Bremner$c[ca. 1770]"	\4$aRISM A: S 1918	\\$aIncludes advertisements.	\\$a2 parts.	
3799428	"10$aSchmidt, Balthaser"	"10$aNürnbergische alte und neue Kirchen-Lieder welche für das Clavier nach ihrem [sic] gewöhnlichen Melodien mit bezieferten Bass,$bzum Gebrauch so wohl beÿ offentlichen Gottesdienst, als auch beÿ beliebiger Hausandacht in diesen bequemen Format gebracht und mit Oberherrlicher Genehmhaltung an das Licht gestellt worden von Balthasar Schmidt."	"00$aNürnberg,$bIn Kupfer gestochen und zu haben beÿ J.M. Schmidt,$c1773."	\4$aRISM A: S 1691	"\\$aContains melodies only, with figured bass acc.; a few songs have also the text.;\\$aFour chorales in MS. inserted between p. 234 and p. 1 (last group)"	"\\$a[1], 234, 16 p."	
3799424	"10$aDussek, Johann Ladislaus,$d1760-1812."	02$aA sonata for the piano forte ...  Op. 43.	"00$aLondon,$bPrinted by Longman, Clementi$c[1800]"	\4$aRISM A: D 4421		"\\$a[1], 18, [1] p. ([1] p. at end advertisement)"	
3799425	"10$aGelinek, Joseph,$d1758-1825"	"00$aAndante avec variations, pour le piano forte."	"00$aLondon,$bSold by Gianchettini & Sperati$c[between 1807 and 1811]"	\4$aNot in RISM?	\\$aCaption title.	\\$a5 p.	
3799465	"10$aSchulz, Johann Abraham Peter,$d1747-1800"	"10$aMaria og Johannes;$bet Passions-oratorium af J. Ewald, componeret og udsadt for klaveret."	"00$aKiøbenhavn,$bS. Sønnichsen, Kongl. privel. nodetrykker,$c1789."	\4$aRISM A: S 2349	\\$aIn portfolio.	"\\$a[1], 30 p."	
3799443	"10$aScholze, Johann Sigismund,$d1705-1750"	"10$aSingender Muse an der Pleisse erste Fortsetzung,$bin 2. mahl 25 Oden, derer neuesten besten und seichtesten musicalischen Stücke mit denen dazu gehörigen Melodien versehen und zu beliebter Clavier-Ubung und Bemüths-Ergötzung ans Licht gestellet."	"00$aLeipzig,$c1742."	\4$aNot in RISM	"\\$aAuthor's pseud., Sperontes, at head of title.  Songs; words mostly by Sperontes set to melodies of popular songs, dance tunes, etc. For one voice (a few for 2 or more voices) and bass (partly figured)."	\\$a[55] p.	
3799440	"10$aScholze, Johann Sigismund,$d1705-1750"	"10$aSingende Muse an der Pleisse,$bin 2. mahl 50 Oden, derer neuesten und besten musicalischen Stücke,$cmit denen darzu gehörigen Melodien zu beliebter Clavier-Ubung und Bemüths-Ergötzung, anjetzo viel verändert und verb. auch verm. ans Licht gestellet."	"00$aLeipzig,$c1747."	\4$aNot in RISM	"\\$aAuthor's pseud., Sperontes, at head of title.  Songs; words mostly by Sperontes set to melodies of popular songs, dance tunes, etc.;\\$aFor one voice (a few for 2 or more voices) and bass (partly figured);\\$aNo. 76-100 without music; melodies cited by reference to previous songs."	\\$a[120] p.	
3799351	"10$aHaydn, Joseph,$d1732-1809"	00$aHaydn's sonata IIII [i.e. III] from op. 17.	"00$a[London,$bJ. Bland,$cbetween 1778 and 1795]"	\4$aRISM A: H 3912	"\\$aCaption title.;\\$a""Bland's Harpd. Col. No. 9. Vol. 1st."""	\\$a87-91 p.	
3799302	"10$aSammartini, Giovanni Battista,$d1700 or 1701-1775"	"00$aXII [i.e. Dodici] sonate a due è tre violini col basso,$cdel Signor Giuseppe San Martini.  Opera seconda.  Gravé par Labassée."	"00$aParis,$bLe Clerc C. [etc.,$cca. 1745]"	\4$aRISM A: S 665	\\$aWith figured bass.	\\$apart 3	
1137880	"10$aSteibelt, Daniel,$d1765-1823."	"13$aLe retour du Zephir :$ba favorite ballet for the piano forte, with or without additional keys, and accompaniments for a violin & tambourine /$ccomposed by D. Steibelt."	"0\$aLondon :$bPrinted by Goulding, Phipps D'Almaine & Co. ...,$c[between 1806 and 1810]"	\4$aRISM A: SS 4776?	\\$aFor piano.	"\\$a[1], 16 p. of music."	
1232654	"1\$aMozart, Wolfgang Amadeus,$d1756-1791."	10$aCosi fan tutte :$bdramma giocoso in due atti /$cmesso in musica dal signor W.A. Mozart ; édition dédiée aux souscripteurs par l'éditeur ...	"\\$aA Paris :$bAu magasin de J. Frey ...,$c[1822?]"	\4$aRISM A: M 4694	"\\$aLibretto by Lorenzo da Ponte.  Cf. Loewenberg.;\\$a""No. 6 de la collection des opéras de Mozart."""	"\\$a1 score ([1], vii, 516 p.)"	
11399205	"10$aBurney, Charles,$d1726-1814."	"00$aSix sonatas for two violins,$cwith a bass for the violoncello or harpsichord ...  Opera prima."	"0\$aLondon,$bPrinted for the author by W. Smith and sold at R. Burney's$c[1747]"	\4$aRISM A: B 5054		\\$a1 part	
3217443	"10$aBerton, H.$q(Henri),$d1767-1844."	14$aLes rigueurs du cloitre :$bdrame lyrique en deux actes et en prose /$cpar M. Fievée ; mis en musique par M. Berton ; représenté pour la 1ere. fois par les Comédiens italiens ordinaires le lundy 23 aoust 1790 ...	"\\$aA Paris :$bChez Des-Lauriers ...,$c[1790]"	\4$aRISM A: B 2306		"\\$a[2] leaves, score (145 p.)"	
3797623	"10$aPleyel, Ignaz,$d1757-1831."	"00$aTrois [i.e. neuf] quatuors a deux violons,$btaille et violoncelle.  Oeuvre IX[-XI]"	"0\$aBerlin,$bJ.J. Hummel$c[ca. 1788]"	\4$aRISM A: P 3199 ; P 3226 ; P 3250	\\$aPl. no. 626.	\\$aparts 2-3	
3797613	"10$aHaydn, Joseph,$d1732-1809"	"00$aSix quatuors;$bou, Divertissements a deux violons, taille et basse.  Oeuvre XIX."	"0\$aBerlin,$bJ.J. Hummel$c[1782]"	\4$aRISM A: H 3481	\\$aPl. no. 527.	\\$aparts 2-3	
3827348	"10$aPhilidor, F. D.$q(François Danican),$d1726-1795."	"10$aThémistocle :$btragédie lyrique en trois actes /$cparoles de M. Morel ; représentée, pour la lere. fois, devant Leurs Majestés a Fontainebleau, le 13 8bre. 1785 et a Paris sur le Théâtre de l'Academie Royale de Musique le mardi 23 Mai 1786 ; mise en musique par A.D. Philidor ; gravée par Huguet ..."	"0\$aA Paris :$bChez l'auteur ...,$c[1786?]"	\4$aRISM A: P 1906		"\\$a1 score ([3], 212 p.)"	
6160151	"1\$aMilgrove, Benjamin"	"10$aTwelve hymns and a favourite lyric-poem written by Dr. Watts :$bSet to music for four & five voices, with organ accompaniments /$cby Benjamin Milgrove."	"\\$aLondon :$bPrinted for the author,$c[1781]"	\4$aRISM A M 2770		\\$a1 score (45 p.)	
6160146	"1\$aHering, John Frederic"	10$aTwelve hymns in four parts :$bThe words from Lady Huntingdon's collection. /$cSet to music by John Frederic Hering.	"\\$aLondon :$bPreston,$c[1795]"	\4$aRISM A H 5121		\\$a1 score (37 p.)	
6160126	"1\$aBland, John"	"10$aLinley's continuation of Bland's Collection of divine music:$bconsisting of psalms, hymns & anthems, for one, two, three, & four voices.  The words chiefly from Dr. Watts."	"\\$aLondon :$bPrinted and sold by F. Linley,$c[1797]"	\4$aNot in RISM		"\\$a1 score (v. 2, no. 14, 15, 18)"	
3691791	"10$aFrench, Jacob,$db. 1754"	"10$aHarmony of harmony.$cIn five parts, containing, I. The ground work, or principles of music, by way of question and answer.  II. The gamut, or scale of music, in a very plain and concise method, together with observations on music.  III. A complete set of Psalm tunes, adapted to all the different metres and keys usually sung in churches.  IV. A number of pieces set to particular Psalms and hymns, together with odes, fuging and flying pieces.  V. A number of anthems, suitable for different occasions.  By Jacob French ..."	"00$aNorthampton [Mass.]$bPrinted, typographically by A. Wright, for the compiler,$c1802."	\4$aNot in RISM		"\\$axii, [9]-151, [1] p."	
3691772	"10$aHandel, George Frideric,$d1685-1759."	"04$aThe vocal works$ccomposed by G.F. Handel, arranged for the organ or piano forte, by Dr. John Clarke."	"00$aLondon,$bButton & Whitaker$c[1809?]"	"\4$aRISM A: H 735, HH 583a ; HH 645a, H 838 ; HH 385a, HH 881, H 1197 ; H 1178, H 471, HH 1001a ; HH 925a, H569 ; H 539, HH 954a, HH 507a"	"\\$aVols. 5-6 have imprint: London, Button, Whitaker & Beadnell.;\\$aEach work has special t.p.;\\$a""Subscribers to the first, and second editions"": v. 6, 8 p. at end."	\\$a6 v.	
482955	"1\$aVierling, Johann Gottfried,$d1750-1813"	10$aVersuch einer Anleitung zum Präludiren für Ungeübtere :$bmit Beyspielen erlaütert /$cvon Johann Gottfried Vierling ...	"\\$aLeipzig :$bIn der Breitkopfischen Musikhandlung,$c[1794]"	"\4$aRISM B: II, 262"		"\\$a30, [1] p. :$bmusic"	
752931	"10$aDalayrac, N.$q(Nicolas),$d1753-1809."	"13$aLe pavillon des fleurs,$bou, Les pècheurs de Grenade : comédie lyrique en un acte /$cpar R.C. Guilbert de Pixerécourt ; musique posthume de N. Dalayrac ... ; représentée pour la première fois à Paris sur le Théâtre Ral. de l'Opéra Comique le 13 mai 1822 ..."	"\\$aA Paris :$bChez F. Pleyel & fils ainé ...,$c[1822?]"	\4$aRISM A: D 484	\\$aPlate no. 1581.	"\\$a1 score ([1], 147 p.)"	
3796387	"10$aBurton, John,$d1730-1785"	"00$aTen sonatas for the harpsichord,$borgan, or piano forte."	"0\$aLondon,$bThe Author$c[1766]"	\4$aRISM A: B 5076		"\\$a[4], 55 p."	
3796397	"10$aCallcott, J. W.$q(John Wall),$d1766-1821."	"02$aA collection of glees,$bcanons, and catches, including some pieces never before published.  The whole selected and arr. with an acc. for the piano-forte, ad libitum, together with a memoir of the author,$cby William Horsley."	"0\$aLondon,$bPublished for the author's widow by Birchall, Lonsdale and Mills,$c1824."	\4$aRISM A: CC 79a	"\\$aFor 1-5 voices with piano acc. ad lib.;\\$a""Memoir"": 19 p. preceding score in v. 1.;\\$aAddenda to List of subscribers laid in v. 2."	\\$ascore (2 v.)$bport.	
3796399	"10$aCallcott, J. W.$q(John Wall),$d1766-1821."	14$aThe new mariners;$ba favorite glee for three voices ... introduced in the new opera of The travellers in Switzerland$c[by W. Shield]	"0\$aLondon,$bPrinted & sold by J. Dale$c[ca. 1795]"	4\$aRISM A: C 238	\\$aCaption title: Glee VI.	\\$a[23]-29 p.	
3796231	"10$aHaydn, Joseph,$d1732-1809"	00$aThree sonatas for the harpsichord or piano forte with an accompanyment for a violin and violoncello.  Op. 43.	"00$aLondon,$bLongman & Broderip$c[1786]"	\4$aRISM A: H 3653		\\$a3 parts.	
3796287	"10$aBorghese, Antonio D.R."	00$aSix sonatas for the harpsichord and two violins.	"0\$aEdinburgh,$bJ. Johnson sculp.$c[between 1787 and 1811]"	\4$aRISM A: B 3688		"\\$a[1] p., score (22 p.)"	
3796590	"10$a[Châteauneuf, François de Castagnères,$cabbé de]$dd. 1709"	10$aDialogue sur la musique des anciens ...	"0\$aParis,$bVeuve Pissot,$c1735."	"\4$aRISM B: VI, 219"	"\\$aPublished, with a preface, by Jacques Morabin."	"\\$a[8], 127, [9] p. (p. [6-9] at end advertisements)$b7 plates (1 fold.)"	
3796420	"10$aCardon, Jean-Baptiste,$dca. 1760-1803."	"00$aFour sonatas for the harp,$cwith an accompaniment for the violin ad libitum.  Op. 7."	"00$aLondon,$bPrinted & sold by R. Birchall$c[between 1789 and 1819]"	\4$aRISM A: C 997			
3796415		"00$aCanzonets for two voices,$bGerman flutes or guitars, being a collection of the most favourite French songs.  Book II."	"0\$aLondon,$bI. Walsh,$c[ca. 1758]"	\4$aRISM A: AN 445	\\$aAt head of title: No. V.;\\$aWith unrealized continuo.;\\$aFrench words.	"\\$a[1] p., score (13 p.)"	
3796410		"00$aCantiques spirituels sur les epitres et evangiles de l'année,$bqui en renferment les explications & principales instructions.  Avec les paraboles de l'evangile, mises en vers & en chant.  Et les airs des cantiques notés."	"0\$aParis,$bG.C. Berton,$c1754."	\4$aNot in RISM		"\\$axij, 322, [2] p., 36 p.$bof music."	
3796404	"10$aCampra, André,$d1660-1744."	"10$aHesione;$btragedie mise en musique.$cRepresente'e pour la premiere fois par l'Academie royale de musique, le vingtuniéme jour de decembre 1700."	"0\$aParis,$bC. Ballard,$c1701."	\4$aRISM A: C 731	\\$aLibretto by A. Danchet.;\\$aWith figured bass.;\\$aIncludes advertisement.	"\\$a[9] p., score (lvj, 258 p.)"	
3796402	"10$aCamidge, Matthew,$d1764?-1844"	"10$aCathedral music,$bconsisting of a Tedeum, Jubilate, Magnificat, Nunc dimittis, six anthems, a Sanctus, & responses to the commandments, with thirty chaunts, single & double.  To the whole is an arr. part for the organ or piano forte."	"0\$aLondon,$bPrinted & sold for the author by Preston$c[between 1778 and 1822]"	\4$aRISM A: C 564a	\\$aFor 3-4 voices with acc. for organ.	"\\$a[3], 3 p., score (69 p.)"	
3800227	"10$aViotti, Giovanni Battista,$d1755-1824"	"00$aCelebrated new grand concerto in G ...$badapted for the piano forte, with or without additional keys, with accompaniments for violin, alto, & bass, &c. &c.,$cby J.L. Dussek."	"0\$aSoho [London]$bCorri, Dussek$c[1795 or 6]"	\4$aRISM A: V 1860	"\\$aPl. no. 561.;\\$a""This concerto may be play'd without accompaniments."";\\$aSigned by the composer."	\\$a1 parts	
3800246	"10$aVanhal, Johann Baptist,$d1739-1813."	"00$aSix quartettos for two violins,$ba tenor and bass, selected from the different works of C. Vanhall."	"0\$aLondon,$bPrinted for & sold by W. Napier$c[ca. 1775]"	\4$aRISM A: V 387		"\\$aparts 1, 3-4."	
3800249	"10$aWarren, Edmund Thomas,$dd. 1794"	"02$aA collection of catches,$bcanons and glees ..."	"0\$aLondon,$bWelcker$c[ca. 1765-ca. 1795]"	"\4$aRISM B: II, 75"	\\$aTitle varies slightly.	\\$av. 7-11 in	
3800230	"10$aViotti, Giovanni Battista,$d1755-1824"	"02$aA third grand concerto,$barr. for the piano forte, with or without additional keys, with accompaniments for violin, alto & bass, &c.$cby Mr Dussek."	"0\$aLondon,$bCorri, Dussek$c[1796?]"	\4$aRISM A: V 1866	\\$aIncludes advertisement.;\\$aSigned by the composer.	\\$apart 1	
3800236	"10$aWagenseil, Georg Christoph,$d1715-1777."	00$aSix concertos for the harpsichord or organ with accompanyments for two violins and a bass.	"0\$aLondon,$bI. Walsh$c[ca. 1765]"	\4$aRISM A: W 16		\\$a1 part.	
519283	"1\$aMozart, Wolfgang Amadeus,$d1756-1791."	10$aW.A. Mozarti Missa pro defunctis requiem = $bW.A. Mozarts Seelenmesse ; mit untergelegtem deutschen Texte.	"0\$aIn Leipzig :$bIm Verlage der Breitkopf- und Haertelschen Musikhandlung,$c[1812?]"	\4$aRISM A: M 4052	\\$aPlate no.: 1821.	\\$a1 score (128 p.)	
3798964	"10$aPollini, Francesco,$d1763-1846"	"10$aMetodo pel clavicembalo,$ccomposto da Francesco Pollini, socio onorario del R. Conservatorio di Musica di Milano.  Adottato dal R. Conservatorio medesimo, non che per le case di educazione nel regno ..."	"0\$aMilano,$bG. Ricordi$c[181-]"	"\4$aRISM A: PP 5070 I,64"		\\$a84 p.	
3798962	"10$a[Poisson, Léonard]$d1695-1753"	"10$aTraité théorique et pratique du plainchant,$bappelé grégorien, dans lequel on explique les vrais principes de cette science suivant les auteurs anciens & modernes; on donne des regles pour la composition du plain chant,$cavec des observations critiques sur le nouveaux livres de chant ..."	"0\$aParis,$bP.N. Lottin, & J.H. Butard,$c1750."	"\4$aRISM B: VI, 661"	\\$aIn portfolio.	"\\$a[8], 419, [5] p.$bmusic, tables."	
3798952	"10$aPleyel, Ignaz,$d1757-1831."	"02$aA favorite overture ...$barr. for the piano-forte or harpsichord,$cwith an acc. for the violin, by Francisco Tomich."	"0\$aLondon,$bPrinted by Longman and Broderip$c[ca. 1790]"	\4$aRISM A: P 4529	"\\$a""No. II."""	"\\$a[1] p., score (21 p.)"	
3798942	"10$aPleyel, Ignaz,$d1757-1831."	"02$aA select collection of original Scotish airs for the voice,$bto each of which are added introductory & concluding symphonies, & accompanyments for the violin & piano forte.$cWith ... verses by the most admired Scotish poets, adapted to each air ... also, suitable English verses in addition to such of the songs as are written in the Scotish dialect."	"0\$aLondon,$bPrinted & sold by Preston$c[between 1789 and 1798]"	\4$aRISM A: P 2635		\\$apart 1	
3798945	"10$aPleyel, Ignaz,$d1757-1831."	"00$aThree [i.e. six] grand sonatas for the piano-forte or harpsichord,$bin which are introduced ... select Scotish airs.$cWith accompanyments for a violin and violoncello."	"0\$aLondon,$bPrinted & sold by Preston$c[ca. 1800]"	\4$aRISM A: P 3722 ; P 3738	\\$aVols. 1-2 in box.	\\$av. 1-2 (3 parts each)	
3798949	"10$aPleyel, Ignaz,$d1757-1831."	"00$aThree grand sonatas for the piano forte,$cwith accompaniments for the violin & bass, being the [second] book of a sett of twelve new sonatas.  Op. 31."	"0\$aLondon,$bCorri, Dussek$c[ca. 1797]"	\4$aRISM A: P 3793		\\$a1 part.	
3798901	"10$aDoni, Gio. Battista$q(Giovanni Battista),$d1593 or 1594-1647"	"10$aDe praestantia musicae veteris libri tres totidam dialogis comprehensi,$bin quibus vetus ac recens musica, cum singulis earum partibus, accurate inter se conferuntur.  Adiecto ad finem onomastico selectorum vocabulorum, ad hanc facultatem cum elegantia & proprietate tractandam, pertinentium."	"00$aFlorentiae,$bTypis A. Massae,$c1647."	"\4$aRISM B: VI, 273"		"\\$a[7], 266 (i.e. 166) p."	
3798907	"10$aDubreuil, Jean,$dd. 1775"	"10$aDictionnaire lyrique portatif;$bou, Choix des plus jolies ariettes de tous les genres, disposées pour la voix & les instrumens, avec les paroles françoises sous la musique."	"00$aParis,$bLacombe,$c1769."	\4$aRISM A: D 3604		\\$a2 v.	
3798909	"10$aPiccinni, Niccolò,$d1728-1800."	10$aPénélope;$btragédie lyrique en trois actes ...$cGravée par Huguet.	"00$aParis,$bChez le Suisse de l'Autel de Noailles$c[between 1785 and 1788]"	\4$aRISM A: P 2159	\\$aLibretto by J.F. Marmontel.  Cf. Grove's dict. of music.;\\$aIncludes advertisement.	"\\$a[2] p., score (243 p.)"	
3798931	"10$aPleyel, Ignaz,$d1757-1831."	"10$aPetits airs et rondos d'une exécution facile$cpour le clavecin ou le piano-forte avec accompagnement d'un violon, ad-libitum, tirés des compositions de Mr Ignace Pleyel.  Livre [1-XI]"	"0\$aParis,$bJmbault$c[178-?]"	"\4$aRISM A: PP 4591a, P 4600, P 4584, P 4684, P 4485, P 4563, P 4624, P 4539, P 4545, P 4608, PP 4608a"	"\\$aPl. no. 308/487.;\\$aBook no. supplied in ms.;\\$aSigned by the publisher.;\\$aFor contents see Benton, Rita.  Ignace Pleyel, p. 296, 405."	\\$a11 v. in 1.	
3798934	"10$aPleyel, Ignaz,$d1757-1831."	00$aQuartetto.$bOp. 1.	"0\$a[n.p.,$c18--?]"	\4$aRISM A: P 3120?		\\$apart 1?	
3798938	"10$aPleyel, Ignaz,$d1757-1831."	"00$a[Twelve quartettos for two violins,$ba tenor, & violoncello. Op. 9"	0\$aLondon?$c18--]	"\4$aRISM A: P 3198, P 3223, P 3248, P 3271"	\\$aPl. no. 9208-11.;\\$aTitle from Brit. union cat. of early music.	\\$aparts.	
3798925	"10$aPlayford, John,$d1623-1686?"	"13$aAn introduction to the skill of musick.$bIn three books, containing: I. The grounds and principles of musick according to the gamut.  Being newly written, and made more easie for young practitioners, according to the method now in practice by an eminent master in that science.  II. Instructions and lessons for the treble, tenor and bass-viols, and also for the treble-violin.  III. The art of descant, or composing musick in parts, made very plain and easie by the late Mr. Henry Purcell."	"0\$aSavoy [London]$bPrinted by E. Jones for H. Playford,$c1697."	"\4$aRISM B: VI, 659"	\\$aBooks 2 and 3 each have special t.p.;\\$aWing P2485	"\\$a[4], ix, [1], 134, [2] p. ([2] p. at end advertisement)$billus., music, port."	
3798912	"10$aPlayford, Henry,$d1657-"	"14$aThe divine companion;$bbeing a collection of new and easie hymns and anthems for one, two and three voices,$ccompos'd by the best masters, and fitted for the use of those who already understand Mr. John Playford's Psalms in three parts.  To be used in churches or private families, for their greater advancement in divine musick."	"00$aLondon,$bPrinted by W. Pearson for H. Playford, and sold by J. Cullen,$c1705."	"\4$aRISM B: II, 155"	\\$aDedication signed: Henry Playford.	"\\$a[8], 96 p. (prelim. p. [8] advertisement)"	
3798911	"10$aPiccinni, Niccolò,$d1728-1800"	10$aRoland;$bopera en trois actes ...	"00$aParis,$bDes Lauriers$c[1778]"	\4$aRISM A: P 2163	"\\$aText by Philippe Quinault, altered and reduced to three acts by J.F. Marmontel.;\\$aCF. Loewenberg.  Annals of opera."	"\\$a[1] p., score (466 p.)"	
3798915	"10$aPlayford, John,$d1623-1686?"	"10$aChoice ayres,$bsongs, & dialogues to sing to the theorbo-lute or bass-viol; being most of the newest ayres, and songs, sung at Court, and at the publick theatres.$cComposed by several gentlemen of His Majesties musick, and others."	"00$aLondon,$bPrinted by W. Godbid, and are to be sold by L. Playford,$c1675."	"\4$aRISM B: I, 1675/7"	\\$aWing P2462.	"\\$a[4], 87, [1] p. ([1] p. at end advertisement)"	
3798834	"10$aPaisiello, Giovanni,$d1740-1816."	"13$aLe barbier de Seville;$bopéra comique en quatre actes, mis en musique sur la traduction italienne, et remis en français d'après la piece de Mr de Beaumarchais, et parodié sous la musique,$cpar Mr Framery. Représenté devant leurs Majestés à Trianon sur le théâtre de la Reine le 14. 7bre et à Versailles le 28. 8bre 1784."	"0\$aParis,$bRue Neuve des petits champs, et chez Made Baillon$c[178-]"	\4$aRISM A: P 192	\\$aLibretto by G. Petrosellini.	"\\$a[4] p., score (253 p.)"	
